request_id,hospital_name,blood_group,units_required,urgency_level,city,request_date
R00778,Apollo Hospitals,O-,3,Critical,Srinagar,2023-10-14
R00779,Sir Gangaram Hospital,A-,8,Medium,Pune,2023-11-02
R00780,Lilavati Hospital,B+,8,Low,Vadodara,2023-06-21
R00781,District Hospital,A+,1,Medium,Kota,2023-05-22
R00782,Government General Hospital,B+,2,Critical,Faridabad,2024-05-19
R00783,KEM Hospital,B+,1,Medium,Mumbai,2024-12-24
R00784,Primary Health Centre,A+,8,Medium,Pimpri,2023-12-12
R00785,District Hospital,A+,1,Medium,Rajkot,2024-06-06
R00786,KEM Hospital,AB+,6,Medium,Indore,2023-12-12
R00787,Medanta - The Medicity,B+,10,High,Patna,2024-11-16
R00788,KEM Hospital,A+,8,High,Pimpri,2023-10-14
R00789,Fortis Healthcare,O+,8,Medium,Solapur,2024-07-08
R00790,Amrita Institute of Medical Sciences,AB+,7,Medium,Pune,2024-10-09
R00791,Columbia Asia Hospital,A+,8,Low,Delhi,2023-12-14
R00792,Primary Health Centre,O+,8,Critical,Pune,2024-08-25
R00793,Medanta - The Medicity,A-,10,High,Srinagar,2024-03-08
R00794,Amrita Institute of Medical Sciences,A+,3,Critical,Srinagar,2024-01-08
R00795,Max Super Speciality Hospital,O+,2,Low,Kota,2023-11-21
R00796,Sassoon General Hospital,A+,4,Low,Visakhapatnam,2024-12-30
R00797,KEM Hospital,O+,5,Critical,Dhanbad,2024-09-20
R00798,Safdarjung Hospital,O+,2,High,Ludhiana,2023-10-22
R00799,Sir Gangaram Hospital,B+,8,Critical,Gwalior,2023-07-02
R00800,Civil Hospital,A+,8,Medium,Jaipur,2024-05-29
R00801,Kokilaben Dhirubhai Ambani Hospital,A+,4,High,Jabalpur,2023-05-12
R00802,AIIMS Hospital,A+,5,High,Agra,2023-11-08
R00803,Fortis Healthcare,O+,5,Medium,Thane,2024-09-21
R00804,Bombay Hospital,B+,5,Medium,Indore,2023-05-02
R00805,Hinduja Hospital,A+,9,High,Varanasi,2023-03-26
R00806,Amrita Institute of Medical Sciences,AB+,9,Medium,Pimpri,2024-12-10
R00807,Hinduja Hospital,A+,4,High,Surat,2024-03-14
R00808,Christian Medical College,A-,1,High,Bareilly,2023-12-07
R00809,Christian Medical College,A+,8,High,Agra,2023-01-27
R00810,District Hospital,O+,1,Medium,Nashik,2023-05-20
R00811,ESI Hospital,A+,7,High,Kota,2023-01-07
R00812,Ram Manohar Lohia Hospital,B+,4,High,Raipur,2023-02-10
R00813,Breach Candy Hospital,A+,1,Critical,Bareilly,2023-02-13
R00814,KEM Hospital,AB+,4,Low,Chennai,2023-06-09
R00815,Christian Medical College,B+,7,High,Meerut,2023-11-11
R00816,Max Super Speciality Hospital,A+,8,Medium,Mumbai,2024-01-17
R00817,Kokilaben Dhirubhai Ambani Hospital,B+,2,High,Faridabad,2024-10-16
R00818,District Hospital,AB+,9,Low,Ranchi,2023-08-24
R00819,KEM Hospital,A-,5,Low,Gwalior,2024-08-23
R00820,Max Super Speciality Hospital,O+,8,Medium,Pune,2024-10-24
R00821,Christian Medical College,B+,2,Medium,Faridabad,2023-08-26
R00822,Columbia Asia Hospital,O+,2,Medium,Thane,2023-03-16
R00823,Sassoon General Hospital,AB+,4,High,Lucknow,2023-08-31
R00824,Lilavati Hospital,O+,4,Critical,Chandigarh,2023-05-15
R00825,ESI Hospital,AB+,3,Critical,Visakhapatnam,2024-10-20
R00826,Apollo Hospitals,A+,5,High,Mysore,2023-04-29
R00827,AIIMS Hospital,O+,2,Low,Nashik,2023-11-30
R00828,Manipal Hospitals,O+,1,High,Mysore,2023-11-21
R00829,KEM Hospital,O-,4,High,Hyderabad,2023-03-12
R00830,District Hospital,A+,6,Medium,Amritsar,2023-08-02
R00831,Hinduja Hospital,AB+,6,High,Howrah,2023-01-06
R00832,Ram Manohar Lohia Hospital,B+,2,Critical,Surat,2023-11-28
R00833,Max Super Speciality Hospital,O+,6,High,Gwalior,2023-12-15
R00834,KEM Hospital,O-,4,Medium,Surat,2024-05-07
R00835,Primary Health Centre,AB+,10,Low,Kota,2023-02-04
R00836,ESI Hospital,O+,1,High,Lucknow,2024-06-18
R00837,ESI Hospital,B+,1,Low,Amritsar,2023-07-28
R00838,Narayana Health,B+,2,Low,Surat,2024-10-10
R00839,Sir Gangaram Hospital,B+,4,High,Guwahati,2024-10-10
R00840,Safdarjung Hospital,A+,8,Critical,Vijayawada,2024-03-11
R00841,KEM Hospital,B+,3,Medium,Kota,2024-07-22
R00842,ESI Hospital,A+,5,High,Ahmedabad,2023-07-06
R00843,Max Super Speciality Hospital,B+,3,Medium,Lucknow,2024-11-29
R00844,Apollo Hospitals,B+,8,Medium,Vadodara,2023-04-13
R00845,Fortis Healthcare,O+,4,High,Faridabad,2023-10-18
R00846,Ram Manohar Lohia Hospital,B+,8,Medium,Pune,2023-11-07
R00847,Max Super Speciality Hospital,B+,8,Medium,Ludhiana,2023-10-19
R00848,Hinduja Hospital,A-,9,High,Chandigarh,2024-06-16
R00849,Christian Medical College,O+,2,Medium,Kolkata,2024-06-21
R00850,Safdarjung Hospital,A+,10,High,Amritsar,2024-09-23
R00851,AIIMS Hospital,O-,7,Low,Kanpur,2024-01-28
R00852,Safdarjung Hospital,B+,10,High,Gwalior,2024-01-31
R00853,Sir Gangaram Hospital,A+,1,Medium,Nagpur,2024-08-23
R00854,Columbia Asia Hospital,B+,4,Medium,Mysore,2024-09-26
R00855,Medanta - The Medicity,A+,4,Medium,Amritsar,2024-05-17
R00856,Primary Health Centre,A+,4,High,Jaipur,2023-05-28
R00857,Narayana Health,B+,7,High,Varanasi,2024-05-26
R00858,Civil Hospital,AB+,5,Medium,Visakhapatnam,2024-12-07
R00859,Lilavati Hospital,A+,5,Medium,Ahmedabad,2023-08-16
R00860,Narayana Health,O+,3,Medium,Varanasi,2024-03-09
R00861,District Hospital,O+,10,High,Madurai,2024-04-04
R00862,Narayana Health,AB+,5,Critical,Thane,2024-10-14
R00863,ESI Hospital,B+,5,Medium,Jodhpur,2024-03-27
R00864,Apollo Hospitals,A+,8,High,Kolkata,2023-10-27
R00865,Government General Hospital,A+,2,Medium,Allahabad,2024-10-20
R00866,Narayana Health,O+,8,Medium,Bareilly,2024-02-28
R00867,Kokilaben Dhirubhai Ambani Hospital,AB-,4,Medium,Ahmedabad,2023-06-03
R00868,Medanta - The Medicity,B+,9,Medium,Coimbatore,2023-01-07
R00869,Sassoon General Hospital,A+,8,High,Amritsar,2023-05-13
R00870,Amrita Institute of Medical Sciences,A+,5,Critical,Kota,2024-01-11
R00871,Narayana Health,O+,5,Critical,Rajkot,2024-06-11
R00872,Narayana Health,B+,9,Medium,Kota,2024-12-21
R00873,Manipal Hospitals,O-,5,Low,Faridabad,2023-06-21
R00874,Civil Hospital,O-,9,High,Delhi,2024-01-13
R00875,Breach Candy Hospital,O+,6,Medium,Raipur,2023-10-22
R00876,Bombay Hospital,A-,1,Medium,Mumbai,2023-08-03
R00877,Christian Medical College,A-,8,High,Surat,2023-03-13
R00878,AIIMS Hospital,A-,1,Critical,Aligarh,2024-06-22
R00879,Columbia Asia Hospital,O-,2,Medium,Nashik,2023-08-12
R00880,Manipal Hospitals,B+,6,Critical,Ranchi,2023-06-27
R00881,Fortis Healthcare,O+,5,Medium,Chandigarh,2024-12-25
R00882,KEM Hospital,O-,2,Medium,Gwalior,2024-07-10
R00883,Hinduja Hospital,O+,6,Critical,Lucknow,2023-04-19
R00884,District Hospital,AB+,7,High,Vadodara,2023-05-17
R00885,Manipal Hospitals,A+,3,Medium,Rajkot,2023-07-14
R00886,Narayana Health,A+,8,Medium,Hubballi,2023-03-06
R00887,Civil Hospital,B+,4,High,Tiruchirappalli,2023-05-10
R00888,Apollo Hospitals,O-,10,Medium,Delhi,2023-07-24
R00889,District Hospital,O+,9,Medium,Meerut,2024-09-13
R00890,Amrita Institute of Medical Sciences,A+,7,High,Hyderabad,2023-05-27
R00891,Government General Hospital,B+,3,High,Patna,2024-10-22
R00892,Narayana Health,AB+,5,Medium,Nagpur,2023-01-08
R00893,Ram Manohar Lohia Hospital,B+,9,High,Patna,2024-10-03
R00894,Columbia Asia Hospital,A+,9,Medium,Nagpur,2023-11-09
R00895,Lilavati Hospital,B+,8,Medium,Kanpur,2024-10-01
R00896,Columbia Asia Hospital,O-,8,High,Delhi,2023-04-05
R00897,Sir Gangaram Hospital,O-,9,High,Gwalior,2023-03-02
R00898,Amrita Institute of Medical Sciences,AB+,5,Low,Aligarh,2024-01-22
R00899,Breach Candy Hospital,O+,9,Critical,Nashik,2023-01-09
R00900,Sir Gangaram Hospital,A+,6,Medium,Patna,2023-04-03
R00901,Sir Gangaram Hospital,O+,6,High,Bangalore,2024-06-16
R00902,Government General Hospital,A+,10,Critical,Faridabad,2023-09-08
R00903,Ram Manohar Lohia Hospital,A+,6,Critical,Nashik,2024-03-01
R00904,Christian Medical College,A+,7,High,Hyderabad,2023-09-26
R00905,Christian Medical College,B+,9,Medium,Pimpri,2024-05-16
R00906,Sassoon General Hospital,O+,3,Low,Kanpur,2023-06-13
R00907,Safdarjung Hospital,O-,6,High,Coimbatore,2023-07-28
R00908,Safdarjung Hospital,O+,10,Critical,Varanasi,2024-07-20
R00909,Manipal Hospitals,O+,5,High,Guwahati,2024-04-19
R00910,Columbia Asia Hospital,A-,4,Critical,Indore,2023-12-20
R00911,Sassoon General Hospital,B-,8,High,Amritsar,2023-01-25
R00912,Safdarjung Hospital,O+,3,Low,Bangalore,2024-06-29
R00913,Christian Medical College,B+,2,Medium,Chennai,2023-06-19
R00914,KEM Hospital,A+,4,Medium,Aurangabad,2024-04-27
R00915,Narayana Health,O+,3,High,Jodhpur,2024-02-18
R00916,Manipal Hospitals,A+,7,Medium,Visakhapatnam,2024-06-15
R00917,KEM Hospital,A+,4,Medium,Patna,2024-12-24
R00918,Medanta - The Medicity,B+,10,Medium,Coimbatore,2023-03-31
R00919,Kokilaben Dhirubhai Ambani Hospital,A+,9,Critical,Ranchi,2024-11-12
R00920,AIIMS Hospital,AB-,5,Low,Ahmedabad,2024-04-11
R00921,Amrita Institute of Medical Sciences,O+,3,Critical,Gwalior,2023-07-01
R00922,Civil Hospital,A-,2,Low,Coimbatore,2023-07-05
R00923,Columbia Asia Hospital,O-,6,Critical,Vadodara,2023-12-25
R00924,Manipal Hospitals,O+,6,Medium,Visakhapatnam,2024-05-06
R00925,Bombay Hospital,A+,1,Critical,Solapur,2024-04-20
R00926,Columbia Asia Hospital,O+,7,High,Nagpur,2023-11-25
R00927,Ram Manohar Lohia Hospital,B+,5,High,Hyderabad,2023-09-24
R00928,Sassoon General Hospital,O+,7,High,Aligarh,2024-01-07
R00929,Bombay Hospital,O+,4,Medium,Dhanbad,2024-07-29
R00930,Primary Health Centre,A+,5,High,Kolkata,2024-10-04
R00931,Government General Hospital,O+,7,Critical,Delhi,2023-09-30
R00932,District Hospital,O+,6,Low,Thane,2024-05-10
R00933,Max Super Speciality Hospital,B+,1,Critical,Howrah,2023-05-19
R00934,Kokilaben Dhirubhai Ambani Hospital,A+,1,Low,Vadodara,2024-01-24
R00935,Christian Medical College,A+,2,Low,Bhopal,2023-06-08
R00936,Christian Medical College,A+,3,Medium,Guwahati,2024-08-07
R00937,Sassoon General Hospital,A+,1,High,Mysore,2023-02-03
R00938,KEM Hospital,B+,10,Critical,Aurangabad,2023-11-30
R00939,AIIMS Hospital,B+,2,Medium,Varanasi,2023-05-26
R00940,Apollo Hospitals,A+,2,High,Mumbai,2024-09-25
R00941,Lilavati Hospital,O+,7,Medium,Nagpur,2023-04-03
R00942,Breach Candy Hospital,O-,6,Medium,Madurai,2024-06-07
R00943,Medanta - The Medicity,O+,9,Low,Allahabad,2024-11-16
R00944,Apollo Hospitals,A-,10,Medium,Bangalore,2024-04-09
R00945,Max Super Speciality Hospital,O+,5,Low,Indore,2024-01-27
R00946,Columbia Asia Hospital,O+,3,Critical,Srinagar,2024-11-04
R00947,Government General Hospital,O+,1,Medium,Hubballi,2024-07-21
R00948,Breach Candy Hospital,O+,1,High,Rajkot,2023-09-04
R00949,Fortis Healthcare,O+,2,High,Ludhiana,2023-04-15
R00950,Lilavati Hospital,B+,3,High,Hubballi,2024-02-06
R00951,AIIMS Hospital,A+,10,Critical,Lucknow,2023-02-24
R00952,Sassoon General Hospital,B+,10,High,Varanasi,2024-07-16
R00953,Government General Hospital,A+,5,Low,Chandigarh,2023-07-06
R00954,Hinduja Hospital,O-,7,High,Mumbai,2024-03-26
R00955,Fortis Healthcare,B+,4,High,Ranchi,2023-05-04
R00956,KEM Hospital,O-,10,High,Hubballi,2024-10-22
R00957,Hinduja Hospital,O+,6,High,Pimpri,2024-04-25
R00958,AIIMS Hospital,B+,6,Critical,Delhi,2023-06-29
R00959,ESI Hospital,A+,2,Low,Hyderabad,2023-03-06
R00960,Amrita Institute of Medical Sciences,A-,6,Medium,Aligarh,2024-04-13
R00961,Sassoon General Hospital,O+,5,Medium,Hyderabad,2024-12-04
R00962,Civil Hospital,O+,6,Medium,Visakhapatnam,2023-08-09
R00963,Narayana Health,O-,4,Medium,Bareilly,2023-07-23
R00964,Fortis Healthcare,A+,1,Medium,Bhopal,2024-03-29
R00965,Columbia Asia Hospital,A+,9,Medium,Jaipur,2023-08-11
R00966,Fortis Healthcare,A+,3,Medium,Rajkot,2024-08-01
R00967,Safdarjung Hospital,A-,1,Medium,Surat,2024-11-02
R00968,Hinduja Hospital,O+,4,High,Pune,2024-08-19
R00969,Ram Manohar Lohia Hospital,A+,7,High,Jaipur,2023-07-10
R00970,Lilavati Hospital,AB+,4,Low,Bareilly,2023-01-30
R00971,Manipal Hospitals,B+,4,Critical,Varanasi,2023-11-30
R00972,Sir Gangaram Hospital,B+,9,Medium,Allahabad,2023-07-06
R00973,KEM Hospital,AB-,6,Medium,Mysore,2023-06-26
R00974,Safdarjung Hospital,B+,9,Medium,Nashik,2023-06-08
R00975,Ram Manohar Lohia Hospital,B+,2,Critical,Varanasi,2024-08-13
R00976,Christian Medical College,O+,7,Medium,Meerut,2024-08-03
R00977,Bombay Hospital,B+,7,Medium,Aurangabad,2024-09-21
R00978,Fortis Healthcare,O+,8,Medium,Faridabad,2023-08-08
R00979,Max Super Speciality Hospital,O-,10,Medium,Bhopal,2024-02-26
R00980,Fortis Healthcare,O+,9,Medium,Bhopal,2023-06-25
R00981,Primary Health Centre,B+,8,Low,Srinagar,2023-04-14
R00982,Safdarjung Hospital,O+,2,High,Vadodara,2024-03-13
R00983,Hinduja Hospital,O+,3,Critical,Patna,2023-12-01
R00984,Safdarjung Hospital,B+,2,Medium,Surat,2024-11-04
R00985,Kokilaben Dhirubhai Ambani Hospital,O+,1,Critical,Rajkot,2024-08-22
R00986,Bombay Hospital,B+,7,Medium,Delhi,2023-03-19
R00987,Manipal Hospitals,O+,8,Medium,Bangalore,2024-10-17
R00988,Columbia Asia Hospital,B+,5,Critical,Jodhpur,2023-11-07
R00989,Breach Candy Hospital,O+,10,High,Delhi,2023-08-30
R00990,ESI Hospital,AB+,9,High,Meerut,2024-07-20
R00991,Narayana Health,B+,4,High,Solapur,2024-07-17
R00992,Sir Gangaram Hospital,B+,1,High,Hyderabad,2023-05-28
R00993,Lilavati Hospital,B+,4,Medium,Thane,2023-08-31
R00994,Kokilaben Dhirubhai Ambani Hospital,A+,5,Medium,Pimpri,2023-06-20
R00995,Manipal Hospitals,A+,8,Critical,Pune,2023-11-29
R00996,Columbia Asia Hospital,B+,5,High,Varanasi,2024-10-30
R00997,District Hospital,B+,10,Medium,Pimpri,2024-01-08
R00998,Medanta - The Medicity,B+,9,Medium,Pune,2024-12-20
R00999,Bombay Hospital,A+,6,Medium,Aurangabad,2023-09-08
R01000,Hinduja Hospital,AB+,8,Medium,Raipur,2024-08-14
R01001,Sir Gangaram Hospital,A+,3,High,Chandigarh,2024-07-07
R01002,Kokilaben Dhirubhai Ambani Hospital,A+,3,High,Ranchi,2023-07-28
R01003,Government General Hospital,A+,9,Low,Delhi,2023-11-24
R01004,AIIMS Hospital,B-,6,Critical,Pimpri,2024-07-23
R01005,Narayana Health,A+,4,High,Hubballi,2023-11-12
R01006,Sir Gangaram Hospital,A-,8,Medium,Nashik,2023-10-01
R01007,Apollo Hospitals,B+,4,High,Kolkata,2024-03-03
R01008,Amrita Institute of Medical Sciences,A+,4,High,Guwahati,2023-05-06
R01009,AIIMS Hospital,B+,7,High,Meerut,2024-05-15
R01010,Sir Gangaram Hospital,B+,7,Low,Patna,2024-10-22
R01011,Safdarjung Hospital,O+,8,Medium,Ahmedabad,2024-04-19
R01012,AIIMS Hospital,O+,10,High,Gwalior,2024-05-19
R01013,AIIMS Hospital,O-,7,Medium,Rajkot,2023-08-13
R01014,Max Super Speciality Hospital,B-,8,Critical,Aurangabad,2023-06-15
R01015,Government General Hospital,AB+,8,High,Srinagar,2024-02-07
R01016,Ram Manohar Lohia Hospital,O-,7,Low,Pune,2023-10-24
R01017,Government General Hospital,B+,1,Medium,Jabalpur,2023-09-11
R01018,Breach Candy Hospital,AB+,4,Medium,Thane,2023-01-21
R01019,Safdarjung Hospital,B+,3,Low,Ranchi,2024-08-07
R01020,Amrita Institute of Medical Sciences,AB+,9,Medium,Chennai,2023-12-07
R01021,Narayana Health,A+,10,Critical,Aurangabad,2023-09-25
R01022,KEM Hospital,O+,8,High,Visakhapatnam,2023-09-17
R01023,Sassoon General Hospital,O-,9,High,Solapur,2024-08-14
R01024,Hinduja Hospital,A+,5,Critical,Varanasi,2024-05-25
R01025,Government General Hospital,O+,5,Medium,Visakhapatnam,2024-09-17
R01026,Hinduja Hospital,A-,10,Medium,Hyderabad,2023-04-30
R01027,Amrita Institute of Medical Sciences,A+,5,Medium,Mysore,2023-07-04
R01028,Sassoon General Hospital,O+,2,Medium,Kanpur,2024-04-02
R01029,Sassoon General Hospital,A+,7,High,Nashik,2024-09-10
R01030,Safdarjung Hospital,B+,8,Low,Aligarh,2024-08-19
R01031,AIIMS Hospital,A+,5,Medium,Lucknow,2024-03-25
R01032,Bombay Hospital,AB+,8,Medium,Jabalpur,2023-01-03
R01033,Apollo Hospitals,B+,6,Critical,Kanpur,2023-07-11
R01034,Apollo Hospitals,O+,4,Medium,Jaipur,2024-08-07
R01035,AIIMS Hospital,O+,7,Medium,Faridabad,2023-06-28
R01036,Kokilaben Dhirubhai Ambani Hospital,A+,8,Medium,Pimpri,2024-03-26
R01037,Civil Hospital,B+,9,High,Varanasi,2023-03-13
R01038,AIIMS Hospital,O+,5,Medium,Jaipur,2023-06-15
R01039,Ram Manohar Lohia Hospital,O+,9,High,Ranchi,2023-02-26
R01040,Manipal Hospitals,AB+,8,Low,Kolkata,2023-12-06
R01041,AIIMS Hospital,AB+,1,Critical,Ranchi,2023-09-10
R01042,Ram Manohar Lohia Hospital,B+,8,High,Madurai,2024-11-13
R01043,Kokilaben Dhirubhai Ambani Hospital,AB+,8,High,Kolkata,2024-09-02
R01044,KEM Hospital,O+,7,High,Hyderabad,2024-04-24
R01045,Primary Health Centre,A+,1,High,Bangalore,2024-06-23
R01046,Manipal Hospitals,O-,6,Medium,Nagpur,2024-05-24
R01047,Apollo Hospitals,A-,2,Critical,Rajkot,2023-04-26
R01048,Max Super Speciality Hospital,B+,6,Medium,Howrah,2023-08-08
R01049,Civil Hospital,A+,2,High,Nagpur,2024-05-17
R01050,Amrita Institute of Medical Sciences,AB+,2,Medium,Tiruchirappalli,2024-12-25
R01051,Lilavati Hospital,B+,7,Medium,Ahmedabad,2023-12-01
R01052,District Hospital,A-,10,High,Kanpur,2023-05-22
R01053,AIIMS Hospital,O-,1,High,Ahmedabad,2024-08-16
R01054,Manipal Hospitals,B+,5,Critical,Patna,2024-07-25
R01055,Breach Candy Hospital,B+,1,Medium,Raipur,2024-06-15
R01056,Hinduja Hospital,B+,9,High,Surat,2023-09-06
R01057,Sir Gangaram Hospital,A+,5,Medium,Allahabad,2023-05-14
R01058,Lilavati Hospital,B+,5,High,Ludhiana,2023-06-02
R01059,Manipal Hospitals,B+,4,Low,Nashik,2023-01-29
R01060,Sassoon General Hospital,B+,3,Critical,Varanasi,2024-11-22
R01061,Ram Manohar Lohia Hospital,O+,8,High,Meerut,2023-04-11
R01062,Amrita Institute of Medical Sciences,A+,7,High,Pune,2023-05-18
R01063,Sir Gangaram Hospital,AB-,9,Critical,Kota,2024-01-09
R01064,Max Super Speciality Hospital,A+,6,Low,Coimbatore,2024-02-11
R01065,Max Super Speciality Hospital,B+,1,Medium,Delhi,2023-02-25
R01066,ESI Hospital,B+,5,Critical,Srinagar,2024-07-15
R01067,Apollo Hospitals,A+,5,Medium,Pune,2023-07-12
R01068,Max Super Speciality Hospital,AB+,7,Medium,Kota,2023-06-27
R01069,Sassoon General Hospital,B+,10,Critical,Madurai,2023-02-08
R01070,Civil Hospital,O-,1,Medium,Kanpur,2023-02-15
R01071,Bombay Hospital,AB-,1,High,Visakhapatnam,2023-09-29
R01072,Sir Gangaram Hospital,A-,6,Medium,Agra,2024-07-21
R01073,Manipal Hospitals,A+,6,High,Jaipur,2024-05-15
R01074,Kokilaben Dhirubhai Ambani Hospital,A+,9,Medium,Bangalore,2024-09-13
R01075,Apollo Hospitals,A+,3,Medium,Agra,2024-12-03
R01076,Primary Health Centre,O+,5,Medium,Jabalpur,2024-04-21
R01077,Lilavati Hospital,O+,5,Low,Jodhpur,2024-06-15
R01078,Hinduja Hospital,A+,1,Low,Pimpri,2024-05-30
R01079,ESI Hospital,B+,6,Critical,Visakhapatnam,2024-06-02
R01080,Amrita Institute of Medical Sciences,B+,4,High,Varanasi,2024-08-05
R01081,Medanta - The Medicity,O+,6,High,Coimbatore,2024-03-24
R01082,Columbia Asia Hospital,A+,8,Critical,Allahabad,2023-12-24
R01083,Sir Gangaram Hospital,O-,8,Medium,Bangalore,2024-12-01
R01084,Safdarjung Hospital,O+,3,Critical,Nagpur,2023-08-04
R01085,Manipal Hospitals,O-,9,Medium,Visakhapatnam,2024-12-10
R01086,Civil Hospital,A-,4,Critical,Pimpri,2024-12-22
R01087,KEM Hospital,AB+,1,Critical,Visakhapatnam,2024-01-17
R01088,KEM Hospital,O+,9,Medium,Bareilly,2024-11-14
R01089,Medanta - The Medicity,O+,5,High,Bhopal,2024-06-10
R01090,Government General Hospital,A+,8,Critical,Agra,2024-01-01
R01091,Bombay Hospital,O-,7,High,Meerut,2023-07-09
R01092,Government General Hospital,O+,5,Critical,Mumbai,2023-08-31
R01093,Breach Candy Hospital,A+,8,Medium,Varanasi,2024-10-14
R01094,Columbia Asia Hospital,AB+,1,High,Indore,2024-07-01
R01095,Ram Manohar Lohia Hospital,B+,4,Medium,Srinagar,2024-02-08
R01096,Sir Gangaram Hospital,O+,5,Medium,Tiruchirappalli,2023-03-04
R01097,District Hospital,O+,4,Medium,Jabalpur,2023-02-11
R01098,Breach Candy Hospital,A+,6,Critical,Guwahati,2023-07-26
R01099,Fortis Healthcare,A+,9,High,Aligarh,2023-01-18
R01100,Civil Hospital,B+,1,Critical,Allahabad,2023-10-12
R01101,Safdarjung Hospital,A+,10,Critical,Aurangabad,2023-11-06
R01102,Christian Medical College,A+,2,Medium,Visakhapatnam,2023-08-30
R01103,Primary Health Centre,O+,1,High,Srinagar,2024-02-02
R01104,Fortis Healthcare,O+,7,Critical,Raipur,2024-10-22
R01105,Narayana Health,B+,2,Medium,Ludhiana,2023-03-25
R01106,Narayana Health,AB+,9,Medium,Faridabad,2024-08-09
R01107,ESI Hospital,A+,8,Medium,Hubballi,2024-08-10
R01108,Government General Hospital,B+,10,Critical,Coimbatore,2023-11-25
R01109,Narayana Health,O+,1,Medium,Vadodara,2023-04-23
R01110,Narayana Health,B+,3,High,Agra,2024-04-16
R01111,Narayana Health,B+,6,Low,Hyderabad,2023-03-10
R01112,Civil Hospital,A+,3,Critical,Bhopal,2023-12-22
R01113,Ram Manohar Lohia Hospital,AB+,9,High,Ludhiana,2023-06-16
R01114,Christian Medical College,O+,10,Low,Chandigarh,2023-08-04
R01115,Hinduja Hospital,B+,10,High,Ludhiana,2024-08-07
R01116,ESI Hospital,A+,2,Medium,Madurai,2023-04-06
R01117,KEM Hospital,O+,6,High,Raipur,2023-01-24
R01118,Columbia Asia Hospital,A+,2,Critical,Lucknow,2023-06-02
R01119,Narayana Health,B+,3,Critical,Gwalior,2024-10-20
R01120,Christian Medical College,A-,10,Low,Chandigarh,2024-08-14
R01121,Primary Health Centre,O+,9,High,Agra,2023-06-21
R01122,Max Super Speciality Hospital,O+,9,High,Vadodara,2024-08-23
R01123,AIIMS Hospital,AB+,2,Low,Delhi,2023-12-23
R01124,ESI Hospital,O+,8,Medium,Guwahati,2024-11-10
R01125,Lilavati Hospital,AB+,3,High,Lucknow,2023-01-25
R01126,Safdarjung Hospital,A+,2,High,Ludhiana,2023-04-05
R01127,Manipal Hospitals,O+,10,Critical,Ranchi,2023-11-07
R01128,Apollo Hospitals,B+,8,Medium,Mysore,2023-07-23
R01129,Hinduja Hospital,O+,3,Medium,Visakhapatnam,2024-05-04
R01130,KEM Hospital,A+,8,Critical,Jabalpur,2023-10-11
R01131,Manipal Hospitals,A+,6,High,Indore,2024-10-31
R01132,Amrita Institute of Medical Sciences,AB+,1,Low,Gwalior,2024-06-07
R01133,Christian Medical College,B+,2,High,Amritsar,2023-07-17
R01134,Lilavati Hospital,A+,2,Medium,Hyderabad,2023-02-28
R01135,Civil Hospital,A-,7,High,Kolkata,2024-09-18
R01136,Kokilaben Dhirubhai Ambani Hospital,O+,6,Medium,Aligarh,2023-07-21
R01137,AIIMS Hospital,A+,2,Critical,Ludhiana,2023-01-06
R01138,KEM Hospital,B+,1,Medium,Nagpur,2024-08-13
R01139,Civil Hospital,B-,5,Critical,Vijayawada,2024-03-01
R01140,Breach Candy Hospital,B+,2,Critical,Thane,2024-04-26
R01141,District Hospital,O+,10,Medium,Chennai,2023-03-26
R01142,Max Super Speciality Hospital,A+,10,High,Vijayawada,2023-08-04
R01143,Amrita Institute of Medical Sciences,O+,6,Medium,Faridabad,2024-12-04
R01144,District Hospital,O+,2,High,Pimpri,2024-08-30
R01145,Sassoon General Hospital,B+,9,Medium,Aurangabad,2024-05-26
R01146,Manipal Hospitals,O+,5,Medium,Allahabad,2023-04-06
R01147,ESI Hospital,O+,7,Low,Pune,2024-09-15
R01148,Hinduja Hospital,O+,4,Medium,Dhanbad,2023-04-28
R01149,Civil Hospital,B+,2,High,Vijayawada,2023-05-29
R01150,AIIMS Hospital,B+,3,High,Rajkot,2024-02-12
R01151,Lilavati Hospital,B-,5,Medium,Ahmedabad,2023-02-19
R01152,Christian Medical College,A+,1,Medium,Meerut,2024-10-10
R01153,Amrita Institute of Medical Sciences,O+,4,Critical,Dhanbad,2023-06-04
R01154,Lilavati Hospital,O+,4,Critical,Faridabad,2023-06-05
R01155,Narayana Health,AB-,2,High,Dhanbad,2023-04-29
R01156,Lilavati Hospital,O+,9,Critical,Chennai,2023-08-01
R01157,Narayana Health,O-,6,High,Hyderabad,2023-06-11
R01158,Narayana Health,A+,9,Medium,Kota,2023-05-01
R01159,Sassoon General Hospital,O+,6,Critical,Jaipur,2024-12-04
R01160,Fortis Healthcare,AB+,2,Critical,Ranchi,2024-12-18
R01161,Fortis Healthcare,B+,1,Medium,Aurangabad,2024-04-16
R01162,Hinduja Hospital,O-,4,High,Amritsar,2024-02-24
R01163,Apollo Hospitals,O+,1,High,Chandigarh,2024-04-22
R01164,Max Super Speciality Hospital,O+,8,High,Patna,2024-11-07
R01165,Lilavati Hospital,B+,1,Medium,Solapur,2023-05-23
R01166,Columbia Asia Hospital,O+,5,Critical,Tiruchirappalli,2023-02-24
R01167,Fortis Healthcare,B-,9,High,Delhi,2023-04-28
